Age,Area,CreditAvlb,Firsthand,FloorCount,FloorNumber,Frontage,Fuel,Furniture,MaintenanceFee,Price,Room,Town,Heating_num
5,240,2,2,10,5.0,0,3,0,260,1580000,5,9,5
19,125,2,1,3,0.5,1,3,0,50,320000,4,9,5
13,130,2,1,3,3.0,0,3,0,0,245000,4,5,5
25,270,1,1,5,4.0,1,3,0,70,785000,7,6,5
13,100,2,1,3,1.0,1,3,0,20,178000,4,3,5
30,110,2,1,3,2.0,1,3,0,0,320000,4,9,6
30,50,2,1,15,5.0,1,3,1,0,200000,2,7,7
26,120,2,1,2,2.0,1,3,0,25,285000,4,9,5
0,102,2,2,5,3.0,0,3,0,0,485000,3,9,7
5,150,2,1,12,0.0,0,3,0,200,480000,4,8,7
0,145,2,2,5,5.0,0,3,0,0,300000,4,4,5
1,125,2,2,4,4.0,0,3,0,50,250000,3,3,5
0,202,2,2,20,14.0,1,3,0,100,660000,5,6,7
0,185,2,1,6,5.0,1,3,0,150,675000,5,9,5
2,140,2,1,24,20.0,1,3,0,500,1220000,3,9,7
0,190,2,2,4,4.0,1,3,0,100,1250000,5,9,5
15,90,2,1,3,0.5,1,3,0,0,168000,2,8,5
38,85,2,2,3,0.25,1,3,0,350,295000,3,9,6
5,120,2,1,6,3.0,1,3,0,0,165000,5,3,5
35,125,2,1,3,0.0,1,3,0,350,455000,4,9,6
16,140,2,1,4,1.0,0,3,0,0,225000,4,9,5
16,130,2,1,11,2.0,0,3,0,180,465000,4,9,5
0,235,0,2,20,1.0,1,3,0,0,825000,5,9,7
8,300,2,1,4,3.0,1,3,0,0,435000,6,7,5
0,100,2,2,3,0.5,1,3,0,0,400000,4,9,5
0,67,2,2,10,8.0,1,3,0,0,545000,2,9,7
0,174,2,2,10,1.0,1,3,0,0,650000,4,8,6
2,101,2,1,20,1.0,0,3,0,520,475000,3,9,7
2,60,2,1,25,7.0,1,3,0,180,230000,2,8,6
7,125,2,1,3,0.0,1,3,0,50,235000,4,9,5
11,130,2,1,3,2.0,1,3,0,50,239000,4,6,5
38,170,2,1,5,1.0,1,3,0,0,470000,4,9,6
2,205,2,2,4,0.5,1,3,0,0,219000,7,2,5
20,160,2,1,5,4.0,1,3,0,30,300000,4,8,5
5,125,2,1,3,2.0,1,3,0,0,218000,4,3,5
40,100,2,1,14,3.0,1,3,0,50,419000,3,9,5
0,120,2,2,3,3.0,1,3,0,0,220000,4,3,5
5,200,2,1,12,1.0,1,3,0,150,560000,5,7,5
22,127,2,1,5,1.0,0,3,0,60,280000,4,7,5
15,125,2,1,4,1.0,1,3,0,0,265000,4,9,5
20,120,2,1,9,4.0,1,3,0,30,255000,4,8,5
30,100,2,1,3,0.0,1,3,0,30,135000,3,3,5
10,125,2,1,8,3.0,1,3,0,50,165000,4,3,5
13,120,2,1,3,1.0,1,3,0,40,249000,4,9,5
45,240,2,1,3,2.0,1,3,0,1200,840000,6,9,6
0,180,2,2,13,1.0,0,3,0,0,725000,5,8,7
13,330,2,1,2,2.0,1,3,0,0,750000,6,6,5
0,120,2,1,12,6.0,1,3,0,0,360000,4,2,7
5,110,2,1,4,4.0,1,3,0,300,675000,3,9,5
10,115,2,1,4,0.0,0,3,0,25,190000,3,10,7
2,180,2,2,13,9.0,1,3,0,0,430000,5,5,7
4,185,2,1,5,5.0,0,3,0,35,279000,5,6,5
6,170,2,1,14,12.0,1,3,0,440,650000,4,10,7
0,90,2,2,3,0.0,1,3,0,0,270000,3,9,5
18,140,2,1,8,1.0,1,3,0,150,670000,4,9,5
16,135,2,1,3,3.0,1,3,0,0,400000,4,9,5
10,250,2,1,5,5.0,1,3,0,30,330000,6,6,5
30,110,2,1,4,1.0,1,3,0,30,290000,3,9,5
1,130,2,1,3,3.0,1,3,0,0,210000,3,3,5
0,140,2,2,3,0.0,1,3,0,50,350000,4,7,5
10,110,2,1,3,0.5,1,3,0,0,225000,4,7,5
11,95,2,1,10,3.0,1,3,0,0,160000,3,7,6
25,130,2,1,6,5.0,1,3,0,3,180000,4,8,5
14,125,2,1,4,1.0,1,3,0,20,310000,4,8,5
12,135,2,1,3,2.0,1,3,0,0,149000,4,3,5
0,145,2,2,5,1.0,1,3,0,0,265000,4,1,5
15,225,2,1,10,5.0,0,3,0,300,750000,5,9,6
7,125,2,1,3,0.0,1,3,0,30,275000,4,9,5
20,105,2,1,5,0.25,1,3,0,25,145000,4,6,5
36,110,2,1,4,0.5,0,3,0,40,199000,4,8,5
10,320,2,1,3,3.0,1,3,0,60,680000,5,9,5
8,110,2,1,3,1.0,1,3,0,30,293000,4,7,5
8,285,2,1,8,8.0,0,3,0,100,490000,6,3,7
3,320,2,1,4,4.0,1,3,0,50,480000,7,6,5
0,140,2,2,10,3.0,1,3,0,60,420000,4,4,5
0,128,2,0,32,1.0,0,3,0,0,1175000,3,9,7
0,195,2,2,15,1.0,0,3,0,200,630000,5,6,7
25,100,2,1,3,0.0,1,3,0,35,255000,3,9,5
1,200,2,2,33,21.0,1,3,0,0,1150000,6,10,7
40,115,1,1,4,2.0,1,3,0,150,320000,3,9,7
25,138,2,1,3,3.0,1,3,0,30,419000,4,9,5
40,110,2,1,4,2.0,1,3,0,20,295000,3,9,5
1,60,2,1,3,1.0,1,3,0,0,112000,2,1,5
10,300,2,1,4,4.0,1,3,0,70,699000,6,9,5
7,191,2,1,13,9.0,1,3,0,0,250000,5,7,7
15,140,2,1,3,2.0,1,3,0,30,330000,4,9,5
40,85,2,1,4,0.5,1,3,1,20,175000,3,9,5
15,120,2,1,3,1.0,1,3,0,30,169000,4,2,5
0,140,2,2,8,2.0,0,3,0,0,345000,4,3,5
13,140,2,1,3,1.0,1,3,0,40,309000,4,9,5
10,190,2,1,20,2.0,1,3,0,0,1289000,5,9,6
5,160,2,1,3,2.0,1,3,0,25,390000,5,7,5
12,100,2,1,3,0.0,0,3,0,50,240000,3,9,5
17,125,2,2,2,1.0,1,3,0,30,384000,4,9,5
20,120,2,1,10,5.0,1,3,0,100,297000,4,8,5
0,195,2,2,12,6.0,0,3,0,0,809000,5,7,5
5,250,2,1,3,3.0,0,3,0,100,660000,6,9,5
0,155,2,2,4,4.0,1,3,0,75,950000,4,9,5
4,105,2,1,10,8.0,1,3,0,175,350000,3,7,7
23,130,2,1,4,3.0,0,3,0,50,379000,4,9,5
0,180,2,2,11,4.0,1,3,0,0,440000,5,5,7
2,104,2,1,13,5.0,0,3,0,160,357500,3,7,7
12,190,2,1,3,3.0,1,3,0,0,275000,8,6,5
15,115,2,1,3,0.5,0,3,0,0,189000,4,6,5
34,80,2,1,3,0.5,1,3,1,25,130000,3,9,5
0,145,2,1,10,6.0,1,3,0,0,435000,5,3,5
0,150,2,2,6,2.0,1,3,0,0,295000,4,4,5
0,65,2,1,3,1.0,1,3,0,80,290000,2,9,5
22,125,2,1,7,1.0,1,3,0,275,295000,4,9,6
1,180,2,2,9,9.0,0,3,0,0,810000,5,7,7
7,165,2,1,3,3.0,1,3,0,40,365000,5,6,5
0,197,2,2,7,6.0,1,3,0,0,620000,5,7,5
19,110,2,1,8,2.0,1,3,0,80,220000,4,7,5
10,115,2,1,3,1.0,1,3,0,0,159000,4,5,5
25,150,2,1,3,0.5,1,3,0,300,600000,5,9,6
3,180,2,2,9,9.0,0,3,0,0,729000,5,7,7
10,175,2,1,9,8.0,0,3,0,250,950000,5,9,5
45,85,2,1,3,3.0,1,3,0,0,390000,3,9,5
8,135,2,1,8,1.0,1,3,0,100,480000,4,8,5
35,85,2,1,6,0.25,0,3,0,20,120000,3,8,5
14,130,2,1,3,2.0,1,3,0,30,235000,4,7,5
0,120,2,2,10,1.0,1,3,0,150,340000,2,8,6
41,140,1,1,4,2.0,0,3,0,400,550000,4,9,6
34,140,2,1,5,5.0,1,3,0,500,475000,4,9,6
1,220,2,1,20,18.0,1,3,0,0,547000,5,6,5
0,163,2,1,14,14.0,1,3,0,0,585000,5,8,7
0,140,2,2,10,3.0,1,3,0,60,420000,4,4,5
12,115,2,1,4,1.0,1,3,0,25,185000,4,6,5
15,160,2,1,2,0.5,1,3,0,0,260000,5,6,5
0,175,2,2,12,5.0,1,3,0,0,383000,5,1,5
18,160,2,1,5,1.0,1,3,0,0,555000,4,9,5
0,120,2,2,5,0.25,0,3,0,0,350000,4,9,5
20,120,2,1,3,2.0,0,3,0,0,515000,4,9,5
18,90,2,1,2,0.0,1,3,0,0,145000,3,3,5
30,140,2,1,2,0.5,1,3,1,70,425000,4,9,5
3,145,2,1,3,3.0,1,3,0,30,270000,4,4,5
16,115,2,1,3,0.5,0,3,0,30,265000,4,9,5
3,185,2,1,4,4.0,1,3,0,45,305000,6,3,5
25,140,2,1,3,0.5,0,3,0,300,460000,4,9,6
0,175,2,2,15,14.0,1,3,0,0,930000,3,9,7
15,115,2,1,8,2.0,1,3,0,55,205000,4,4,5
18,118,2,1,4,3.0,1,3,0,100,270000,4,7,5
18,120,2,1,4,4.0,1,3,0,50,182000,4,2,5
0,250,2,2,33,21.0,0,3,0,560,1395000,6,10,7
15,320,2,1,8,8.0,0,3,0,140,580000,6,8,7
19,135,2,1,5,5.0,0,3,0,100,335000,4,8,5
3,117,2,2,3,0.0,1,3,0,0,175000,4,6,5
1,210,2,2,9,2.0,1,3,0,100,700000,5,10,5
19,125,2,1,3,1.0,0,3,0,50,260000,3,9,5
35,90,2,1,3,1.0,1,3,0,30,195000,4,9,5
12,130,2,1,3,1.0,0,3,0,50,340000,4,9,5
40,120,2,1,3,3.0,1,3,0,0,510000,4,9,6
20,130,2,1,9,3.0,1,3,0,350,285000,6,9,6
30,130,2,1,6,1.0,1,3,0,40,289000,4,8,5
20,110,2,1,5,0.5,1,3,0,0,140000,3,3,5
13,160,2,1,3,0.5,1,3,0,0,325000,5,6,5
9,260,2,1,3,3.0,1,3,0,30,360000,6,5,5
10,120,2,1,3,1.0,1,3,0,20,139000,3,6,5
15,200,2,1,6,5.0,1,3,0,170,565000,5,9,5
18,130,2,1,5,0.5,1,3,0,80,350000,4,8,5
0,100,2,2,3,1.0,1,3,0,0,680000,3,9,5
35,125,2,1,7,3.0,1,3,0,0,210000,4,8,5
35,120,2,1,3,1.0,1,3,0,30,290000,4,9,5
40,116,2,1,7,1.0,1,3,0,350,325000,4,9,6
30,125,2,1,3,1.0,1,3,0,0,250000,4,6,5
5,170,2,2,13,13.0,1,3,0,390,600000,5,8,6
1,60,2,2,2,0.5,0,3,0,30,160000,2,1,5
13,150,2,1,4,2.0,1,3,0,50,595000,4,8,5
0,137,2,2,4,0.5,1,3,0,0,265000,4,6,5
1,140,2,2,5,5.0,0,3,0,0,260000,4,4,5
18,140,2,1,3,3.0,1,3,0,40,275000,4,6,5
2,185,2,1,12,5.0,1,3,0,0,719000,5,7,7
17,167,2,1,10,1.0,1,3,0,525,775000,5,9,6
3,130,2,1,8,5.0,1,3,0,25,250000,4,3,5
18,155,2,1,3,1.0,1,3,0,125,615000,5,9,5
30,75,2,1,2,2.0,1,3,0,30,230000,3,4,5
15,145,2,1,4,4.0,0,3,0,0,450000,4,9,5
11,175,2,1,9,5.0,1,3,0,650,1150000,5,9,6
0,190,2,0,17,16.0,0,3,0,0,950000,5,7,7
14,105,2,1,4,0.0,1,3,0,60,335000,3,9,5
0,124,2,2,3,2.0,1,3,0,30,335000,4,4,5
4,216,2,1,25,16.0,1,3,0,500,1390000,5,9,7
0,143,0,2,7,4.0,1,3,0,0,300000,4,2,7
12,120,2,1,6,6.0,1,3,0,0,183000,4,3,5
6,230,2,2,3,3.0,1,3,0,0,480000,6,9,5
15,105,2,1,3,0.0,1,3,0,0,177000,3,6,5
3,120,2,1,30,2.0,1,3,0,158,515000,3,9,7
2,105,2,2,6,0.0,1,3,0,30,125000,4,6,5
15,150,2,1,3,3.0,1,3,0,25,380000,4,8,5
0,250,2,2,25,12.0,0,3,0,390,895000,5,9,7
35,115,2,1,3,3.0,1,3,0,300,258000,4,8,6
30,100,2,1,2,2.0,1,3,0,20,105000,3,6,5
20,130,2,1,3,2.0,1,3,0,0,379000,4,9,5
6,125,2,1,4,1.0,0,3,0,30,289000,4,5,5
2,160,2,1,15,7.0,0,3,0,0,800000,4,9,5
0,123,0,2,49,13.0,0,3,0,340,720000,3,9,7
1,125,2,1,3,0.5,1,3,0,50,270000,4,9,5
20,125,2,1,3,2.0,1,3,0,40,275000,4,9,5
0,135,2,2,3,0.25,0,3,0,100,675000,4,9,5
20,140,2,1,3,2.0,1,3,0,50,500000,4,9,5
35,115,2,1,4,2.0,1,3,0,50,650000,4,9,5
0,200,2,2,16,10.0,0,3,0,0,610000,5,4,6
1,150,2,2,11,9.0,0,3,0,100,560000,4,3,7
12,120,2,1,3,2.0,1,3,0,0,208000,4,5,5
0,201,2,1,14,10.0,1,3,0,0,590000,5,5,5
10,250,2,1,3,3.0,1,3,0,0,289000,5,2,5
5,160,2,1,3,2.0,0,3,0,10,289000,5,5,5
19,125,2,1,2,1.0,1,3,0,30,380000,4,9,5
1,85,2,2,4,4.0,1,3,0,150,410000,3,9,5
1,165,2,2,3,3.0,0,3,0,150,1126500,5,9,5
18,115,2,1,3,2.0,1,3,0,20,195000,4,2,5
0,120,2,2,2,0.5,1,3,0,50,351000,4,9,5
11,130,2,1,3,1.0,1,3,0,100,485000,4,9,5
0,180,2,2,11,0.5,0,3,0,200,820000,5,9,7
35,90,2,1,3,0.0,1,3,0,20,165000,4,9,5
0,190,2,2,3,3.0,1,3,0,100,1100000,5,9,5
15,110,2,1,3,2.0,1,3,0,30,250000,4,7,5
0,180,2,2,3,3.0,0,3,0,0,365000,4,3,5
24,110,2,1,6,2.0,1,3,0,0,235000,4,8,5
2,100,2,2,5,4.0,1,3,0,60,570000,3,9,5
17,130,2,1,3,2.0,1,3,0,30,330000,4,9,5
10,180,2,1,4,3.0,0,3,0,0,210000,4,1,5
27,110,2,1,5,4.0,1,3,0,0,289000,4,8,6
27,290,2,1,20,0.5,1,3,0,1000,1650000,6,9,7
2,135,2,1,3,3.0,1,3,0,20,190000,4,4,5
7,110,2,1,3,1.0,1,3,0,25,163000,4,3,5
3,169,2,1,11,0.5,1,3,0,300,505000,5,8,7
15,280,2,1,2,2.0,0,3,0,0,550000,4,6,5
22,130,2,1,3,3.0,1,3,0,30,310000,4,9,5
1,250,2,2,3,3.0,1,3,0,70,450000,5,9,5
15,200,2,1,3,2.0,0,3,0,50,555000,5,9,5
1,180,2,2,13,13.0,1,3,0,200,675000,5,4,5
12,135,2,1,3,3.0,1,3,0,20,275000,4,3,5
21,150,2,1,3,3.0,1,3,0,30,300000,6,3,5
0,110,2,2,5,4.0,1,3,0,50,540000,3,9,3
0,120,2,2,5,4.0,1,3,0,60,540000,3,9,5
0,170,2,2,4,4.0,1,3,0,90,880000,4,9,5
15,110,2,1,5,2.0,1,3,0,0,129000,4,3,5
11,95,2,1,4,0.5,0,3,0,30,275000,4,9,5
30,105,2,1,5,0.5,1,3,0,40,250000,3,4,5
12,140,2,1,2,1.0,1,3,0,0,315000,4,9,5
3,160,2,2,3,3.0,0,3,0,30,330000,4,7,5
0,175,2,2,18,12.0,1,3,0,150,630000,5,7,7
20,330,2,1,3,3.0,1,3,0,20,560000,6,3,5
5,225,2,1,37,21.0,1,3,0,650,1190000,5,9,7
2,180,2,1,5,2.0,1,3,0,150,590000,5,10,6
25,120,2,2,3,3.0,1,3,0,50,389000,4,9,5
17,145,2,1,3,3.0,1,3,0,50,425000,4,9,5
14,160,2,1,4,0.5,1,3,0,30,210000,5,2,5
22,125,2,1,3,0.5,1,3,0,325,295000,4,9,6
37,145,2,1,2,2.0,0,3,0,70,460000,4,9,5
3,95,2,1,10,5.0,1,3,0,225,349000,3,7,7
8,130,2,1,7,0.0,0,3,0,40,214000,4,3,5
3,125,2,1,6,4.0,1,3,0,0,340000,4,6,5
0,150,2,2,8,5.0,1,3,0,75,520000,5,3,5
5,140,2,1,7,2.0,1,3,0,0,350000,4,3,5
4,85,2,1,17,9.0,1,3,0,150,295000,2,8,7
0,125,2,2,5,1.0,1,3,0,100,295000,4,9,5
25,115,2,1,6,2.0,1,3,0,225,260000,4,9,6
25,210,2,1,3,3.0,1,3,0,50,425000,6,9,5
7,135,2,1,9,7.0,1,3,0,0,405000,4,3,7
7,90,2,1,3,0.0,0,3,0,50,85000,3,3,5
23,100,2,1,3,1.0,1,3,0,50,199000,3,6,5
13,125,2,1,10,7.0,0,3,0,130,375000,4,9,5
45,135,2,1,5,1.0,1,3,0,100,550000,4,9,5
1,270,2,2,27,1.0,1,3,0,320,850000,5,9,7
41,225,2,1,3,2.0,1,3,0,0,700000,4,9,6
0,90,2,1,4,0.5,1,3,0,0,480000,3,9,5
27,130,2,2,3,3.0,1,3,0,40,375000,4,9,5
14,220,2,1,3,3.0,1,3,0,30,260000,6,3,5
9,120,2,1,3,2.0,1,3,0,0,239000,4,5,5
0,180,2,2,12,7.0,0,3,0,0,300000,5,2,7
3,138,2,1,1,1.0,0,3,0,0,275000,4,7,5
4,140,2,2,14,1.0,1,3,0,50,350000,4,3,5
14,300,2,1,3,3.0,0,3,0,50,655000,6,3,5
0,200,2,2,3,3.0,1,3,0,350,680000,4,9,7
2,175,1,1,14,12.0,1,3,0,175,865000,5,7,7
28,125,2,1,3,1.0,1,3,0,0,465000,4,9,5
35,100,2,1,4,1.0,1,3,1,60,290000,3,9,5
35,90,2,2,4,0.25,1,3,0,350,295000,3,9,6
3,160,2,2,3,3.0,1,3,0,50,350000,4,3,5
15,115,2,1,3,1.0,1,3,0,50,189000,4,6,5
9,130,2,1,3,3.0,0,3,0,0,268000,4,5,5
9,350,2,1,9,9.0,0,3,0,0,645000,6,7,5
15,148,2,1,10,0.5,0,3,0,100,289000,4,8,5
19,94,2,1,5,5.0,0,3,0,40,140000,3,4,5
0,185,2,2,4,3.0,0,3,0,50,529000,5,6,5
20,115,2,1,3,2.0,1,3,0,30,290000,4,9,5
20,165,2,1,5,1.0,1,3,0,0,550000,4,9,6
18,135,2,1,3,1.0,1,3,0,30,308000,4,9,5
7,120,2,1,10,3.0,1,3,0,100,375000,4,3,7
9,300,2,1,4,4.0,1,3,0,50,549000,5,9,5
25,70,0,1,4,0.0,1,3,0,0,55000,2,8,8
10,135,2,1,8,3.0,0,3,0,130,485000,4,7,5
20,128,2,1,4,4.0,1,3,0,0,155000,4,2,5
35,135,2,1,3,1.0,1,3,0,0,385000,4,6,6
0,100,2,2,3,2.0,1,3,0,0,169000,4,3,5
12,307,2,1,11,10.0,1,3,0,217,615000,5,7,5
0,185,2,2,10,5.0,1,3,0,0,799000,5,7,5
7,125,2,1,3,0.0,1,3,0,0,140000,4,3,5
1,180,2,1,5,5.0,0,3,0,150,755000,5,7,5
15,200,2,1,3,3.0,1,3,0,30,445000,5,6,5
12,100,2,1,4,2.0,0,0,0,300,195000,4,9,6
11,132,2,1,5,3.0,0,3,0,0,360000,4,10,7
20,125,2,1,3,1.0,1,3,0,25,210000,4,6,5
20,99,2,1,10,2.0,1,3,0,300,255000,3,7,6
5,190,2,1,9,6.0,1,3,0,200,620000,5,7,7
18,135,2,1,3,3.0,1,3,0,0,345000,4,9,5
0,195,2,2,9,5.0,1,3,0,0,535000,5,1,5
0,250,2,2,2,2.0,1,3,0,0,600000,5,9,5
7,150,2,1,12,6.0,0,3,0,0,360000,4,5,5
16,187,2,1,5,1.0,0,3,0,350,565000,4,9,6
10,160,2,1,7,4.0,0,3,0,60,449000,4,9,5
16,110,2,1,11,4.0,0,3,0,180,500000,4,9,6
15,110,2,1,4,4.0,1,3,0,0,225000,4,3,5
15,198,2,1,2,0.5,1,3,0,0,445000,5,9,5
7,160,2,1,6,6.0,1,3,1,50,790000,4,9,5
6,174,2,1,21,11.0,0,3,0,440,595000,4,10,7
0,110,2,2,2,1.0,1,3,0,0,580000,3,9,5
14,145,2,2,5,5.0,1,3,0,0,355000,4,7,5
0,120,2,2,7,4.0,1,3,0,0,259000,4,2,7
30,100,2,1,5,2.0,1,3,0,20,425000,3,9,5
0,250,2,2,33,21.0,0,3,0,560,1275000,5,10,7
15,140,2,1,11,11.0,0,3,0,150,470000,4,3,5
25,160,2,1,19,8.0,1,3,0,550,1185000,4,9,6
12,145,2,1,7,4.0,1,3,0,50,429000,4,9,5
0,225,0,2,16,5.0,0,3,0,1,245000,5,7,6
45,100,2,1,2,0.0,1,3,0,0,295000,3,8,5
0,140,2,2,4,2.0,1,3,0,100,950000,4,9,5
12,125,2,1,4,1.0,1,3,0,80,340000,3,9,5
20,55,2,1,4,1.0,1,3,0,230,170000,2,7,6
10,110,2,1,4,1.0,0,3,0,0,164000,4,6,5
10,165,2,1,8,7.0,0,3,0,0,585000,4,9,5
5,165,2,1,11,0.5,0,3,0,400,673000,4,7,7
20,115,2,2,3,0.5,1,3,0,30,239000,4,9,5
25,140,2,1,3,0.5,1,3,0,30,245000,4,6,5
20,120,2,1,4,0.5,1,3,0,30,199000,4,9,5
27,140,2,1,12,3.0,1,3,0,360,650000,4,9,6
3,140,2,2,4,1.0,0,3,0,0,500000,4,9,5
0,160,2,2,4,4.0,0,3,0,100,880000,5,9,5
4,190,2,1,10,6.0,0,3,0,0,720000,5,7,7
0,120,0,2,6,0.5,0,3,0,0,85000,4,2,5
18,175,2,1,3,2.0,1,3,0,70,465000,5,9,5
10,195,2,1,14,12.0,1,3,1,140,215000,5,7,6
0,180,2,2,13,8.0,1,3,0,0,550000,5,5,7
0,185,2,2,5,2.0,1,3,0,0,749000,5,7,5
3,150,2,2,3,3.0,1,3,0,0,195001,4,3,5
25,65,2,1,5,0.0,1,3,0,15,210000,3,2,5
0,135,2,2,3,2.0,1,3,0,35,230000,4,4,5
24,200,0,1,3,3.0,1,3,0,70,440000,5,9,5
4,73,2,1,17,9.0,1,1,0,150,299000,2,8,6
1,150,2,2,4,0.0,0,3,0,30,185000,4,7,5
4,110,2,2,4,2.0,1,3,0,25,186000,4,3,5
0,90,2,2,7,0.5,1,3,0,0,475000,3,9,5
44,100,2,1,5,0.0,1,3,0,30,415000,3,9,5
15,130,2,1,3,2.0,1,3,0,0,290000,4,6,5
10,120,2,1,3,0.5,1,3,0,0,195000,4,5,5
0,105,2,2,5,2.0,1,3,0,0,420000,4,9,5
15,125,2,1,3,0.0,1,3,0,50,315000,4,9,5
4,170,2,1,12,1.0,1,3,0,200,750000,5,9,6
4,150,2,1,4,4.0,0,3,0,0,349000,4,2,5
19,110,2,1,8,0.5,1,3,0,100,215000,4,7,5
0,120,2,2,4,0.5,0,3,0,100,875000,4,9,5
35,95,2,2,3,3.0,0,3,0,20,320000,4,4,5
0,135,2,2,9,9.0,1,3,0,0,420000,4,3,5
12,165,2,1,3,3.0,0,3,0,50,380000,4,7,5
25,125,2,1,3,0.0,1,3,0,30,239000,4,9,5
25,100,2,1,3,3.0,1,3,0,0,108000,4,3,5
25,128,2,1,5,5.0,1,3,0,150,310000,4,8,5
5,175,2,1,5,1.0,1,3,0,80,460000,5,9,5
18,140,1,1,13,3.0,0,3,0,0,250000,4,2,5
20,55,2,1,15,10.0,1,3,1,0,187000,2,7,6
20,160,2,1,3,0.5,1,3,0,0,445000,5,9,5
22,130,2,1,2,2.0,1,3,0,30,273000,4,9,5
20,82,2,1,3,3.0,0,3,0,259,270000,3,7,6
11,175,2,1,3,1.0,0,3,0,30,350000,4,7,5
23,110,2,1,2,0.5,0,3,0,0,430000,4,9,5
10,135,2,1,3,1.0,0,3,0,30,321000,4,9,5
2,125,2,2,4,1.0,1,3,0,50,230000,4,9,5
35,85,2,1,4,2.0,1,3,0,30,295000,3,9,5
10,120,2,1,3,2.0,1,3,0,0,239000,4,5,5
0,185,2,2,17,1.0,1,3,0,0,800000,5,7,6
7,135,2,1,7,2.0,1,3,0,25,210000,4,3,5
8,155,2,1,4,3.0,1,3,0,50,495000,5,9,5
0,130,2,2,3,2.0,1,3,0,0,390000,4,9,5
5,115,2,1,4,2.0,1,3,0,0,235000,4,3,5
0,188,2,2,11,1.0,1,3,0,200,650000,5,7,7
4,92,2,1,20,10.0,1,3,0,260,430000,2,9,7
20,170,2,1,3,2.0,0,3,0,70,510000,5,9,5
1,65,2,2,7,7.0,0,3,0,154,565000,2,9,7
8,145,2,1,3,3.0,1,3,0,25,244000,4,7,5
12,145,2,1,4,2.0,0,3,0,0,485000,4,9,5
22,135,2,1,4,4.0,1,3,0,50,220000,4,2,5
0,167,2,2,4,1.0,1,3,0,0,375000,5,6,5
41,120,2,1,3,1.0,1,3,0,100,260000,4,6,5
16,130,2,1,3,1.0,0,3,0,20,249000,4,6,5
15,130,2,1,3,3.0,1,3,0,20,210000,4,6,5
28,150,2,1,3,3.0,1,3,0,0,315000,5,6,5
0,135,2,1,10,9.0,1,3,0,125,420000,4,3,6
9,95,2,1,10,5.0,1,3,0,0,79000,3,7,6
9,250,2,1,4,3.0,1,3,0,0,230000,5,3,5
1,140,2,2,5,1.0,1,3,0,0,230000,4,4,5
1,130,2,2,13,3.0,0,3,0,50,325000,4,3,5
35,105,2,2,3,0.25,1,3,0,350,375000,3,9,6
12,155,2,1,4,2.0,1,3,0,20,440000,4,8,5
35,300,2,1,2,2.0,1,3,0,950,1700000,6,9,6
0,210,2,2,10,5.0,1,3,0,0,850000,5,9,7
1,170,2,1,3,1.0,1,3,0,50,420000,4,9,5
20,120,2,2,3,1.0,1,3,0,40,379000,4,9,5
7,192,2,1,14,4.0,1,3,0,170,260000,5,7,7
20,180,2,1,3,3.0,1,3,0,0,440000,5,9,5
0,75,2,2,30,21.0,1,3,0,270,470000,2,9,7
2,149,2,1,25,2.0,0,3,0,372,440000,4,9,7
0,145,2,2,13,12.0,1,3,0,0,690000,4,9,6
10,130,2,1,4,3.0,0,3,0,35,300000,4,9,5
0,120,2,2,3,1.0,0,3,0,0,545000,4,9,5
35,140,2,1,3,3.0,0,3,0,0,550000,4,9,5
10,160,2,1,5,2.0,1,3,0,110,850000,4,9,5
0,135,2,2,8,8.0,0,3,0,50,260000,4,1,5
10,140,2,1,4,2.0,1,3,0,100,85000,4,1,5
8,130,2,1,3,1.0,1,3,0,50,300000,4,9,5
3,180,2,1,9,8.0,1,3,0,250,745000,5,7,6
20,125,2,1,4,0.25,0,3,0,50,112000,4,2,5
6,160,2,1,5,3.0,1,3,0,75,430000,4,9,5
45,115,2,1,5,3.0,1,3,0,375,435000,4,9,6
0,130,2,2,4,4.0,1,3,0,150,850000,4,9,5
10,400,2,1,12,12.0,1,3,0,400,2500000,7,8,5
12,120,2,1,4,1.0,1,3,0,20,188000,4,8,5
40,85,2,1,7,1.0,1,3,0,0,128000,4,8,5
15,210,2,1,4,4.0,1,3,0,30,400000,5,6,5
25,140,2,1,4,1.0,1,3,1,40,425000,4,9,5
20,110,2,1,4,1.0,1,3,0,50,215000,4,2,5
5,115,2,1,4,0.25,1,3,0,100,468000,3,9,5
23,105,2,1,3,1.0,0,3,0,0,150000,4,8,5
17,165,2,1,3,1.0,1,3,0,675,500000,4,9,6
0,130,2,2,3,1.0,1,3,0,0,330000,4,2,5
16,110,2,1,4,4.0,1,3,0,0,212000,4,7,5
32,180,2,1,3,3.0,1,3,0,0,330000,5,9,5
2,250,2,2,4,4.0,1,3,0,30,480000,6,6,5
10,150,2,1,7,3.0,1,3,0,20,230000,5,6,5
9,125,2,1,3,1.0,1,3,0,30,189000,4,3,5
15,110,2,1,5,1.0,1,3,0,70,170000,3,4,5
6,125,2,1,3,0.5,1,3,0,20,205000,4,3,5
20,110,2,1,10,10.0,1,3,0,250,260000,4,8,6
10,120,2,1,3,0.25,0,3,0,20,90000,4,6,5
8,110,2,1,4,0.5,1,3,0,30,158000,4,9,5
20,205,2,1,4,2.0,1,3,0,100,1100000,5,9,5
10,290,2,1,4,4.0,1,3,0,0,388000,6,2,5
